"Ville","pop","cX","cY"
"2238756","2","2.8580546068","50.5532147174"
"2237810","140","3.0339454683","50.5532064035"
"2238476","78","2.914811041","50.5531265188"
"2237232","33","3.1218884374","50.5531006069"
"2238755","1","2.8552439358","50.553039614"
"2237809","81","3.0311342828","50.5530356391"
"2237021","1","3.1502656867","50.5529942602"
"2238475","67","2.91200019","50.5529528221"
"2237231","10","3.1190769597","50.552931973"
"2238327","4","2.9403790247","50.5528983845"
"2237808","304.5","3.0283230533","50.5528647621"
"2238474","4","2.9091893697","50.5527790404"
"2237807","32","3.0255118403","50.5526938553"
"2237613","1","3.053889743","50.5526112822"
"2238473","8","2.9063785346","50.5526052126"
"2237806","163.5","3.0227006466","50.5525228844"
"2237020","11","3.1418310671","50.5524902323"
"2238620","82","2.8751909745","50.5524757629"
"2238472","40","2.9035677533","50.5524313027"
"2237805","4","3.0198895187","50.5523518012"
"2238619","48","2.8723802738","50.5523010706"
"2238326","14","2.9291354357","50.552205678"
"2238618","68","2.869569627","50.5521262963"
"2237612","46","3.0454560125","50.5521001869"
"2238325","3","2.9263246196","50.5520323146"
"2238617","28","2.8667589998","50.5519514579"
"2237611","240","3.0426448103","50.5519296838"
"2238324","15","2.9235138393","50.5518588965"
"2238754","4","2.8355697384","50.5518118837"
"2237610","292","3.0398336556","50.5517591384"
"2238323","93","2.9207030062","50.5516853948"
"2238616","7","2.8611376997","50.5516016072"
"2237609","146","3.0370225029","50.5515884861"
"2238322","118.5","2.9178922386","50.551511835"
"2238615","28","2.8583271197","50.5514265526"
"2237608","129.5","3.0342113089","50.5514177743"
"2238321","70","2.9150814445","50.5513382052"
"2238909","4","2.7987608934","50.5513105184"
"2238614","13","2.8555165711","50.5512514579"
"2237607","102","3.0314001715","50.5512469909"
"2238320","3","2.9122707041","50.5511644933"
"2238908","9","2.7959505103","50.5511339604"
"2238613","10","2.8527059816","50.5510763036"
"2237606","432.5","3.0285891159","50.5510761472"
"2237605","185","3.0257780169","50.5509052356"
"2238612","2","2.8498954277","50.5509010497"
"2237420","2","3.0541548088","50.5508225882"
"2238319","25","2.9066492594","50.5508169192"
"2238471","61","2.8754628484","50.5506875554"
"2238159","12","2.9322160326","50.5505906109"
"2238158","5","2.9294052635","50.5504173102"
"2238470","50","2.8698417228","50.5503381034"
"2237419","4","3.045721436","50.5503115303"
"2238157","12","2.9265945515","50.550243938"
"2238469","29","2.867031172","50.5501632678"
"2237418","164","3.0429103334","50.5501410328"
"2238156","100","2.9237838548","50.5500705611"
"2237417","201.5","3.0400992499","50.5499704713"
"2238155","155","2.9209731441","50.5498970682"
"2237416","112.5","3.037288202","50.5497998435"
"2238154","118","2.9181624529","50.5497235112"
"2237415","244","3.034477168","50.5496291328"
"2238153","26","2.9153517813","50.54954989"
"2238753","1","2.7990356543","50.5495225248"
"2238611","10","2.8274118258","50.5494965899"
"2237414","374","3.0316661157","50.5494583655"
"2238152","78.5","2.9125411403","50.5493761839"
"2238468","8","2.8529787113","50.549288138"
"2237413","163.5","3.0288551299","50.5492875308"
"2238752","3","2.7934151485","50.5491692894"
"2237412","127","3.0260441633","50.5491166319"
"2238467","20","2.8501682897","50.549112897"
"2238318","7","2.878545154","50.54907396"
"2237411","69","3.0232331797","50.5489456514"
"2238466","5","2.8473578878","50.5489375919"
"2238317","2","2.8757346786","50.5488993493"
"2237410","8","3.0204222396","50.5487746005"
"2237409","3","3.0176113649","50.5486034913"
"2238316","31/05/17","2.8701137287","50.5485499059"
"2237227","7","3.0459868124","50.548522847"
"2238315","21","2.8673033004","50.548375079"
"2237226","105","3.0431758046","50.5483523698"
"2237981","123.5","2.9240538622","50.5482821999"
"2238314","3","2.8644928574","50.5482002061"
"2237225","229","3.040364816","50.5481818285"
"2237980","99","2.921243251","50.5481087127"
"2237224","174.5","3.0375538998","50.5480111801"
"2237979","72","2.9184326592","50.5479351614"
"2238610","7","2.8021196815","50.5479112288"
"2237223","68.5","3.0347429706","50.5478404938"
"2237978","48","2.915622087","50.547761546"
"2238609","16","2.7993100124","50.5477346769"
"2238465","2","2.8276854717","50.5477085045"
"2237222","242","3.0319320322","50.5476697217"
"2237977","57.5","2.9128115342","50.5475878666"
"2238608","12","2.796500237","50.5475579485"
"2238313","2","2.8532513841","50.5474999748"
"2237221","271","3.029121136","50.5474988884"
"2237017","3","3.0574958342","50.5474154185"
"2237976","2","2.910001001","50.547414123"
"2237220","49","3.0263102873","50.5473280129"
"2237219","114","3.0234993947","50.5471570246"
"2237975","1","2.9043800412","50.5470663705"
"2237218","31","3.0206885673","50.5469859781"
"2237217","3","3.0178777413","50.5468148833"
"2238151","19","2.8703857857","50.5467617031"
"2238464","13","2.8108243107","50.5466523477"
"2237016","120","3.0434412193","50.5465637094"
"2238463","16","2.8080141466","50.5464760634"
"2237015","78","3.0406303723","50.5463931516"
"2237793","28","2.9215133385","50.5463203523"
"2237216","2","3.0094453814","50.5463011757"
"2238462","5","2.8052039956","50.5462997213"
"2237014","289.5","3.0378195234","50.5462225351"
"2237792","9","2.9187028791","50.5461468139"
"2237013","26","3.0350087259","50.5460518282"
"2238461","20/05/17","2.7995844736","50.5459466805"
"2237012","160","3.0321979383","50.5458810864"
"2238460","5","2.7967750806","50.5457699089"
"2237011","232","3.0293871186","50.5457102559"
"2237010","142.5","3.0265763181","50.5455393612"
"2237791","5","2.9074611535","50.5454519624"
"2237009","69","3.0237655992","50.5453684062"
"2237008","101","3.0209548371","50.5451973834"
"2238312","7","2.8139085916","50.5450404931"
"2237007","4","3.0181441382","50.5450262826"
"2237974","1","2.8706578349","50.5449735193"
"2236792","6","3.0465174239","50.54494551"
"2238311","11","2.811098545","50.5448643161"
"2236791","5","3.0437066572","50.544775022"
"2236790","28","3.0408959005","50.5446044991"
"2237594","81","2.9217834185","50.5445320108"
"2236789","102.5","3.0380851833","50.5444338619"
"2237593","132","2.9189730401","50.5443584605"
"2237006","5","3.0069014758","50.5443412181"
"2236788","17","3.035274453","50.5442631869"
"2237592","16","2.9161627226","50.5441848668"
"2236787","182","3.0324637629","50.5440924425"
"2238310","40","2.7970498703","50.5439818823"
"2236786","176","3.029653071","50.5439216393"
"2236785","487","3.0268424042","50.5437507323"
"2237591","7","2.9077317667","50.5436636673"
"2236784","222","3.0240317552","50.5435797863"
"2237790","46","2.8765501013","50.5435346889"
"2236783","148","3.0212211254","50.5434087763"
"2237789","43","2.8737399437","50.5433600315"
"2236782","136","3.0184105161","50.543237677"
"2237788","3","2.8709297596","50.543185304"
"2238150","4","2.8113728414","50.5430762585"
"2236781","95","3.0155999083","50.5430665295"
"2237973","3","2.839746321","50.5430468746"
"2237590","4","2.8964927795","50.5429671013"
"2236780","84","3.0127893375","50.542895302"
"2237398","1","2.9220534563","50.5427436615"
"2237397","48","2.9192431956","50.5425701345"
"2236779","3","3.0071682614","50.5425526393"
"2238149","40","2.8001338478","50.5423706096"
"2236594","6","3.0327295593","50.5423038229"
"2236593","5","3.0299190103","50.5421329781"
"2236592","633","3.027108437","50.5419621165"
"2237396","3","2.9080023573","50.5418753568"
"2236591","70","3.0242979039","50.5417911854"
"2237589","3","2.8768218538","50.5417464631"
"2237395","4","2.9051922101","50.5417014739"
"2236590","89.5","3.0214873801","50.5416201747"
"2237588","64.5","2.8740117495","50.5415718054"
"2236589","186","3.0186768473","50.5414490781"
"2237587","2","2.8712017437","50.5413970968"
"2237972","3","2.8116470951","50.5412881929"
"2236588","187","3.0158663666","50.5412779246"
"2237787","58","2.840019503","50.5412587702"
"2237971","14","2.808837267","50.5411119634"
"2236587","147","3.0130559051","50.5411067069"
"2237786","26","2.8372095773","50.541083232"
"2237970","29","2.8060274582","50.5409356251"
"2236586","3","3.0102454628","50.5409354252"
"2237969","98","2.8032176692","50.5407592227"
"2237968","44","2.8004084943","50.5405825819"
"2236423","71","3.0301848872","50.5403443592"
"2236422","365","3.0273744344","50.5401734979"
"2237785","30","2.8203505643","50.5400284539"
"2236421","73","3.0245639797","50.5400025779"
"2237394","24","2.8770935409","50.5399582263"
"2237200","9","2.9054628137","50.539913175"
"2237784","5","2.8175407993","50.5398524255"
"2236420","124.5","3.0217535877","50.5398315465"
"2237393","30","2.874283582","50.5397835804"
"2237783","37","2.8147310192","50.5396763061"
"2236419","116","3.0189431713","50.5396604982"
"2237782","149","2.8119212706","50.5395001465"
"2236418","120","3.0161328276","50.5394893428"
"2237586","66","2.840292628","50.5394706683"
"2237781","257.5","2.8091115418","50.5393239229"
"2236417","15","3.0133224655","50.5393181309"
"2237585","15","2.8374828275","50.5392951045"
"2237780","414.5","2.8063018324","50.5391475904"
"2237779","241.5","2.8034921427","50.5389711938"
"2237778","88","2.8006831046","50.5387945514"
"2236247","11","3.0304507661","50.5385557301"
"2237584","2","2.8234340717","50.5384163261"
"2236246","14","3.0276403917","50.5383848798"
"2237199","2","2.8801751455","50.5383445906"
"2237583","50.5","2.8206244336","50.5382403642"
"2236245","69","3.0248301128","50.5382139252"
"2237198","64.5","2.8773652433","50.5381700116"
"2237582","57","2.8178147448","50.5380643386"
"2236244","20","3.0220197814","50.5380429321"
"2237197","86","2.8745553608","50.5379953684"
"2237581","44","2.8150050758","50.537888249"
"2237392","21","2.8433754145","50.5378580096"
"2237196","20/05/17","2.8717455683","50.5378206609"
"2236987","4","2.9001145367","50.5377766324"
"2237580","145.5","2.8121954266","50.5377120952"
"2237391","42.5","2.8405656936","50.5376825157"
"2237579","117","2.8093857971","50.5375358774"
"2237578","169","2.806576187","50.5373595507"
"2237577","289.5","2.8037666412","50.5371831911"
"2237576","122.5","2.8009576958","50.5370065608"
"2236072","17","3.030716605","50.5367671014"
"2237390","7","2.8237077779","50.5366282394"
"2236986","4","2.8804467061","50.5365563622"
"2237389","192.5","2.8208982344","50.536452298"
"2236985","38","2.8776369264","50.5363817919"
"2235903","36","3.0534642404","50.5363427361"
"2237388","226.5","2.8180886825","50.5362762708"
"2237195","92","2.8464580349","50.5362452326"
"2236984","102.5","2.8748271531","50.5362071587"
"2235902","13","3.0506539498","50.536172447"
"2237387","56.5","2.8152791129","50.5361001869"
"2237194","69","2.8436484007","50.5360698471"
"2236983","63","2.8720174876","50.5360324453"
"2236757","7","2.9003853463","50.535988341"
"2237386","158.5","2.812469563","50.535924039"
"2236071","4","3.0166655839","50.5359121277"
"2237193","147","2.8408388022","50.535894362"
"2237385","95.5","2.8096600328","50.535747827"
"2237192","158","2.8380291628","50.5357188173"
"2237384","136","2.8068505549","50.5355715133"
"2237191","5","2.8352195923","50.5355432251"
"2236982","3","2.8635884435","50.5355079322"
"2237383","144","2.8040411393","50.5353951584"
"2237382","115","2.8012322956","50.5352185871"
"2235901","4","3.0337926196","50.5351492428"
"2235900","10","3.0309824684","50.5349784206"
"2236756","4","2.8807182442","50.5347681183"
"2235729","8","3.0565394349","50.5347242886"
"2237190","2","2.8211720204","50.5346642122"
"2236981","71","2.8495403864","50.5346323753"
"2235728","45","3.0537291919","50.5345540622"
"2237189","91.5","2.8183626007","50.534488198"
"2236980","144","2.8467308319","50.5344570597"
"2237188","90","2.8155531304","50.5343121199"
"2236979","24","2.8439213393","50.5342816579"
"2236755","37","2.8722893597","50.5342442364"
"2237187","124","2.8127436798","50.5341359778"
"2236978","66","2.8411118241","50.5341062142"
"2236754","80","2.8694797151","50.5340694767"
"2237186","213.5","2.809934249","50.5339597717"
"2236977","82","2.8383023286","50.5339307064"
"2236753","212.5","2.8666701605","50.5338946526"
"2237185","264","2.8071249196","50.5337834803"
"2236976","39","2.8354928575","50.5337551199"
"2236752","108","2.8638606254","50.5337197645"
"2237184","160","2.8043155756","50.5336071428"
"2236751","10","2.8610510279","50.5335447887"
"2235727","5","3.036868381","50.5335312687"
"2237183","225","2.8015068471","50.5334305418"
"2235726","9","3.0340583271","50.5333605589"
"2237182","7","2.7986981267","50.5332538528"
"2235725","27","3.0312482693","50.5331897821"
"2235559","4","3.0568042069","50.5329355639"
"2236975","3","2.8214457986","50.5328761454"
"2236750","57","2.8498130651","50.5328442366"
"2235558","39","3.0539941357","50.5327653624"
"2236974","92","2.8186364505","50.5327001486"
"2236749","194","2.8470036521","50.5326689047"
"2236973","154","2.81582714","50.5325240719"
"2236748","159","2.8441942494","50.5324935379"
"2236972","137","2.8130177657","50.5323479326"
"2236747","133.5","2.8413848383","50.5323180854"
"2236569","5","2.8697516461","50.5322812854"
"2236971","204","2.8102084783","50.5321717186"
"2236746","42","2.8385754468","50.5321425687"
"2236568","47","2.8669421908","50.5321064671"
"2236970","159.5","2.8073992417","50.5319954393"
"2236745","17","2.8357661031","50.5319670099"
"2236567","14","2.8641327551","50.5319315848"
"2236969","167.5","2.8045899825","50.5318191181"
"2236968","97.5","2.8017813416","50.5316424989"
"2235557","4","3.0343239814","50.5315718881"
"2236744","37","2.8273381337","50.5314398605"
"2235556","21","3.0315140348","50.5314011408"
"2235417","4","3.0570689995","50.5311468465"
"2236743","28","2.8217195295","50.5310880853"
"2236566","7","2.8500857664","50.5310560708"
"2235416","55","3.0542590257","50.5309766309"
"2236742","24","2.8189103084","50.5309120827"
"2236565","78.5","2.8472764434","50.5308807739"
"2236741","5","2.8161011071","50.530736016"
"2236564","126.5","2.8444671494","50.5307053838"
"2236740","32","2.8132918551","50.5305598855"
"2236563","190","2.8416578329","50.5305299516"
"2236739","81.5","2.8104827046","50.5303836698"
"2236562","241.5","2.8388485361","50.5303544554"
"2236738","134","2.8076735395","50.530207408"
"2236737","236","2.8048643581","50.5300310645"
"2236736","271","2.8020555678","50.5298544823"
"2235415","3","3.0345896567","50.5297832581"
"2236735","127","2.7992469116","50.5296779246"
"2236561","5","2.8276116296","50.5296517411"
"2236560","24","2.8248024637","50.529475887"
"2235257","7","3.057333806","50.5293581314"
"2236559","14","2.8219932898","50.5292999919"
"2235256","57.5","3.0545239316","50.5291879214"
"2236558","5","2.8191841351","50.5291239879"
"2236399","46","2.8475491872","50.5290926165"
"2235255","18","3.0517140763","50.5290176474"
"2236398","105","2.8447399878","50.5289172467"
"2236557","32","2.8079477703","50.5284193751"
"2236556","35","2.8051387141","50.528243006"
"2236555","156.5","2.8023296846","50.5280666114"
"2236554","20","2.7995212554","50.5278899462"
"2236397","3","2.8250760281","50.5276877894"
