"fill","cx","cy","type","cxx","cyy","cxxx","cyyy","cxxxx","cyyyy","id_x","id_y"
"#150F16","539","617.2","circle","539","617,2","69,1025641","79,12820513","70,1025641","80,12820513","70","80"
"#12101A","539","625","circle","539","625","69,1025641","80,12820513","70,1025641","81,12820513","70","81"
"#12101A","539","632.8","circle","539","632,8","69,1025641","81,12820513","70,1025641","82,12820513","70","82"
"#4C4A54","539","640.6","circle","539","640,6","69,1025641","82,12820513","70,1025641","83,12820513","70","83"
"#2C2630","539","648.4","circle","539","648,4","69,1025641","83,12820513","70,1025641","84,12820513","70","84"
"#464652","539","656.2","circle","539","656,2","69,1025641","84,12820513","70,1025641","85,12820513","70","85"
"#696976","539","664","circle","539","664","69,1025641","85,12820513","70,1025641","86,12820513","70","86"
"#333243","539","671.9","path","539","671,9","69,1025641","86,14102564","70,1025641","87,14102564","70","87"
"#4C4C5B","539","671.9","path","539","671,9","69,1025641","86,14102564","70,1025641","87,14102564","70","87"
"#C8C5DB","539","679.7","circle","539","679,7","69,1025641","87,14102564","70,1025641","88,14102564","70","88"
"#D0D1E8","539","687.5","circle","539","687,5","69,1025641","88,14102564","70,1025641","89,14102564","70","89"
"#D7D5EB","539","695.3","circle","539","695,3","69,1025641","89,14102564","70,1025641","90,14102564","70","90"
"#D7D5EB","539","703.1","circle","539","703,1","69,1025641","90,14102564","70,1025641","91,14102564","70","91"
"#D0D1E8","539","710.9","circle","539","710,9","69,1025641","91,14102564","70,1025641","92,14102564","70","92"
"#ECEEFD","539","718.7","circle","539","718,7","69,1025641","92,14102564","70,1025641","93,14102564","70","93"
"#ECEEFD","539","726.5","circle","539","726,5","69,1025641","93,14102564","70,1025641","94,14102564","70","94"
"#ECEEFD","539","734.4","circle","539","734,4","69,1025641","94,15384615","70,1025641","95,15384615","70","95"
"#C9C9DE","539","742.2","circle","539","742,2","69,1025641","95,15384615","70,1025641","96,15384615","70","96"
"#F0F0FC","539","750","circle","539","750","69,1025641","96,15384615","70,1025641","97,15384615","70","97"
"#F6F7FE","539","757.8","circle","539","757,8","69,1025641","97,15384615","70,1025641","98,15384615","70","98"
"#D9D8ED","539","765.6","circle","539","765,6","69,1025641","98,15384615","70,1025641","99,15384615","70","99"
"#CECDE4","539","773.4","circle","539","773,4","69,1025641","99,15384615","70,1025641","100,1538462","70","100"
"#E3E1F4","539","781.2","circle","539","781,2","69,1025641","100,1538462","70,1025641","101,1538462","70","101"
"#E3E1F4","539","789","circle","539","789","69,1025641","101,1538462","70,1025641","102,1538462","70","102"
"#AA9EA8","539","796.9","circle","539","796,9","69,1025641","102,1666667","70,1025641","103,1666667","70","103"
"#AA9EA8","539","804.7","circle","539","804,7","69,1025641","103,1666667","70,1025641","104,1666667","70","104"
"#8B7A7F","539","812.5","circle","539","812,5","69,1025641","104,1666667","70,1025641","105,1666667","70","105"
"#8B7A7F","539","820.3","circle","539","820,3","69,1025641","105,1666667","70,1025641","106,1666667","70","106"
"#B6A3A8","539","828.1","circle","539","828,1","69,1025641","106,1666667","70,1025641","107,1666667","70","107"
"#D2CBDA","539","835.9","circle","539","835,9","69,1025641","107,1666667","70,1025641","108,1666667","70","108"
"#D2CBDA","539","843.7","circle","539","843,7","69,1025641","108,1666667","70,1025641","109,1666667","70","109"
"#7E6F73","539","851.5","circle","539","851,5","69,1025641","109,1666667","70,1025641","110,1666667","70","110"
"#947D7A","539","859.4","circle","539","859,4","69,1025641","110,1794872","70,1025641","111,1794872","70","111"
"#947D7A","539","867.2","circle","539","867,2","69,1025641","111,1794872","70,1025641","112,1794872","70","112"
"#DBC3C3","539","875","circle","539","875","69,1025641","112,1794872","70,1025641","113,1794872","70","113"
"#A57B76","539","882.8","circle","539","882,8","69,1025641","113,1794872","70,1025641","114,1794872","70","114"
"#BD887C","539","890.6","circle","539","890,6","69,1025641","114,1794872","70,1025641","115,1794872","70","115"
"#CA9688","539","898.4","circle","539","898,4","69,1025641","115,1794872","70,1025641","116,1794872","70","116"
"#D09E8F","539","906.2","circle","539","906,2","69,1025641","116,1794872","70,1025641","117,1794872","70","117"
"#D09E8F","539","914","circle","539","914","69,1025641","117,1794872","70,1025641","118,1794872","70","118"
"#915B4F","539","921.9","circle","539","921,9","69,1025641","118,1923077","70,1025641","119,1923077","70","119"
"#C1887D","539","929.7","circle","539","929,7","69,1025641","119,1923077","70,1025641","120,1923077","70","120"
"#C38C7F","539","937.5","circle","539","937,5","69,1025641","120,1923077","70,1025641","121,1923077","70","121"
"#D6A293","539","945.3","circle","539","945,3","69,1025641","121,1923077","70,1025641","122,1923077","70","122"
"#DAA39A","539","953.1","circle","539","953,1","69,1025641","122,1923077","70,1025641","123,1923077","70","123"
"#DFABA1","539","960.9","circle","539","960,9","69,1025641","123,1923077","70,1025641","124,1923077","70","124"
"#E6B6AA","539","968.7","circle","539","968,7","69,1025641","124,1923077","70,1025641","125,1923077","70","125"
"#E6B6AA","539","976.5","circle","539","976,5","69,1025641","125,1923077","70,1025641","126,1923077","70","126"
"#DAA39A","539","984.4","circle","539","984,4","69,1025641","126,2051282","70,1025641","127,2051282","70","127"
"#D2A197","539","992.2","circle","539","992,2","69,1025641","127,2051282","70,1025641","128,2051282","70","128"
"#321D1D","539.1","289.1","path","539,1","289,1","69,11538462","37,06410256","70,11538462","38,06410256","70","38"
"#8C4C4A","539.1","492.2","path","539,1","492,2","69,11538462","63,1025641","70,11538462","64,1025641","70","64"
"#DDDAD4","546.8","234.4","poly","546,8","234,4","70,1025641","30,05128205","71,1025641","31,05128205","71","31"
"#B3B4BA","546.9","0","circle","546,9","0","70,11538462","0","71,11538462","1","71","1"
"#B3B4BA","546.9","7.8","circle","546,9","7,8","70,11538462","1","71,11538462","2","71","2"
"#B3B4BA","546.9","15.6","circle","546,9","15,6","70,11538462","2","71,11538462","3","71","3"
"#B3B4BA","546.9","23.4","circle","546,9","23,4","70,11538462","3","71,11538462","4","71","4"
"#B3B4BA","546.9","31.3","circle","546,9","31,3","70,11538462","4,012820513","71,11538462","5,012820513","71","5"
"#B3B4BA","546.9","39.1","circle","546,9","39,1","70,11538462","5,012820513","71,11538462","6,012820513","71","6"
"#B3B4BA","546.9","46.9","circle","546,9","46,9","70,11538462","6,012820513","71,11538462","7,012820513","71","7"
"#B3B4BA","546.9","54.7","circle","546,9","54,7","70,11538462","7,012820513","71,11538462","8,012820513","71","8"
"#B3B4BA","546.9","62.5","circle","546,9","62,5","70,11538462","8,012820513","71,11538462","9,012820513","71","9"
"#B3B4BA","546.9","70.3","circle","546,9","70,3","70,11538462","9,012820513","71,11538462","10,01282051","71","10"
"#B3B4BA","546.9","78.1","circle","546,9","78,1","70,11538462","10,01282051","71,11538462","11,01282051","71","11"
"#B3B4BA","546.9","85.9","circle","546,9","85,9","70,11538462","11,01282051","71,11538462","12,01282051","71","12"
"#B3B4BA","546.9","93.8","circle","546,9","93,8","70,11538462","12,02564103","71,11538462","13,02564103","71","13"
"#B3B4BA","546.9","101.6","circle","546,9","101,6","70,11538462","13,02564103","71,11538462","14,02564103","71","14"
"#D3CFCB","546.9","109.4","circle","546,9","109,4","70,11538462","14,02564103","71,11538462","15,02564103","71","15"
"#C7BFBB","546.9","117.2","circle","546,9","117,2","70,11538462","15,02564103","71,11538462","16,02564103","71","16"
"#C5BFBC","546.9","125","circle","546,9","125","70,11538462","16,02564103","71,11538462","17,02564103","71","17"
"#685F5E","546.9","132.8","circle","546,9","132,8","70,11538462","17,02564103","71,11538462","18,02564103","71","18"
"#DCD3D2","546.9","140.6","circle","546,9","140,6","70,11538462","18,02564103","71,11538462","19,02564103","71","19"
"#D1CBC7","546.9","148.4","circle","546,9","148,4","70,11538462","19,02564103","71,11538462","20,02564103","71","20"
"#CFCCC8","546.9","156.3","circle","546,9","156,3","70,11538462","20,03846154","71,11538462","21,03846154","71","21"
"#B0ACA9","546.9","164.1","circle","546,9","164,1","70,11538462","21,03846154","71,11538462","22,03846154","71","22"
"#E4E0DD","546.9","171.9","circle","546,9","171,9","70,11538462","22,03846154","71,11538462","23,03846154","71","23"
"#C9C6C3","546.9","179.7","circle","546,9","179,7","70,11538462","23,03846154","71,11538462","24,03846154","71","24"
"#D3D2CE","546.9","187.5","circle","546,9","187,5","70,11538462","24,03846154","71,11538462","25,03846154","71","25"
"#D3D1CE","546.9","195.3","circle","546,9","195,3","70,11538462","25,03846154","71,11538462","26,03846154","71","26"
"#DEDCD8","546.9","203.1","circle","546,9","203,1","70,11538462","26,03846154","71,11538462","27,03846154","71","27"
"#E6E4E1","546.9","210.9","circle","546,9","210,9","70,11538462","27,03846154","71,11538462","28,03846154","71","28"
"#E6E4E1","546.9","218.8","circle","546,9","218,8","70,11538462","28,05128205","71,11538462","29,05128205","71","29"
"#E6E4E1","546.9","226.6","circle","546,9","226,6","70,11538462","29,05128205","71,11538462","30,05128205","71","30"
"#ECE6DE","546.9","242.2","circle","546,9","242,2","70,11538462","31,05128205","71,11538462","32,05128205","71","32"
"#E0DAD2","546.9","250","circle","546,9","250","70,11538462","32,05128205","71,11538462","33,05128205","71","33"
"#D6D0C8","546.9","257.8","circle","546,9","257,8","70,11538462","33,05128205","71,11538462","34,05128205","71","34"
"#AC958F","546.9","265.6","circle","546,9","265,6","70,11538462","34,05128205","71,11538462","35,05128205","71","35"
"#AE918B","546.9","273.4","circle","546,9","273,4","70,11538462","35,05128205","71,11538462","36,05128205","71","36"
"#3D2A2A","546.9","281.2","circle","546,9","281,2","70,11538462","36,05128205","71,11538462","37,05128205","71","37"
"#3D2A2A","546.9","289.1","circle","546,9","289,1","70,11538462","37,06410256","71,11538462","38,06410256","71","38"
"#35221E","546.9","296.9","circle","546,9","296,9","70,11538462","38,06410256","71,11538462","39,06410256","71","39"
"#372421","546.9","304.7","circle","546,9","304,7","70,11538462","39,06410256","71,11538462","40,06410256","71","40"
"#331918","546.9","312.5","circle","546,9","312,5","70,11538462","40,06410256","71,11538462","41,06410256","71","41"
"#735B5B","546.9","320.3","circle","546,9","320,3","70,11538462","41,06410256","71,11538462","42,06410256","71","42"
"#8C675B","546.9","328.1","circle","546,9","328,1","70,11538462","42,06410256","71,11538462","43,06410256","71","43"
"#AE8273","546.9","335.9","circle","546,9","335,9","70,11538462","43,06410256","71,11538462","44,06410256","71","44"
"#754135","546.9","343.7","circle","546,9","343,7","70,11538462","44,06410256","71,11538462","45,06410256","71","45"
"#9C6D65","546.9","351.6","circle","546,9","351,6","70,11538462","45,07692308","71,11538462","46,07692308","71","46"
"#9C6D65","546.9","359.4","circle","546,9","359,4","70,11538462","46,07692308","71,11538462","47,07692308","71","47"
"#916866","546.9","367.2","circle","546,9","367,2","70,11538462","47,07692308","71,11538462","48,07692308","71","48"
"#916866","546.9","375","circle","546,9","375","70,11538462","48,07692308","71,11538462","49,07692308","71","49"
"#3A282A","546.9","382.8","circle","546,9","382,8","70,11538462","49,07692308","71,11538462","50,07692308","71","50"
"#1A1318","546.9","390.6","circle","546,9","390,6","70,11538462","50,07692308","71,11538462","51,07692308","71","51"
"#211B20","546.9","398.4","circle","546,9","398,4","70,11538462","51,07692308","71,11538462","52,07692308","71","52"
"#34171A","546.9","406.2","circle","546,9","406,2","70,11538462","52,07692308","71,11538462","53,07692308","71","53"
"#300F13","546.9","414.1","circle","546,9","414,1","70,11538462","53,08974359","71,11538462","54,08974359","71","54"
"#221F24","546.9","421.9","circle","546,9","421,9","70,11538462","54,08974359","71,11538462","55,08974359","71","55"
"#221F24","546.9","429.7","circle","546,9","429,7","70,11538462","55,08974359","71,11538462","56,08974359","71","56"
"#221F24","546.9","437.5","circle","546,9","437,5","70,11538462","56,08974359","71,11538462","57,08974359","71","57"
"#1A1318","546.9","445.3","circle","546,9","445,3","70,11538462","57,08974359","71,11538462","58,08974359","71","58"
"#1A1318","546.9","453.1","circle","546,9","453,1","70,11538462","58,08974359","71,11538462","59,08974359","71","59"
"#1A1318","546.9","460.9","circle","546,9","460,9","70,11538462","59,08974359","71,11538462","60,08974359","71","60"
"#1A1318","546.9","468.7","circle","546,9","468,7","70,11538462","60,08974359","71,11538462","61,08974359","71","61"
"#1A1318","546.9","476.6","circle","546,9","476,6","70,11538462","61,1025641","71,11538462","62,1025641","71","62"
"#2A1417","546.9","484.4","circle","546,9","484,4","70,11538462","62,1025641","71,11538462","63,1025641","71","63"
"#6A3131","546.9","492.2","circle","546,9","492,2","70,11538462","63,1025641","71,11538462","64,1025641","71","64"
"#733735","546.9","500","circle","546,9","500","70,11538462","64,1025641","71,11538462","65,1025641","71","65"
"#A56A66","546.9","507.8","circle","546,9","507,8","70,11538462","65,1025641","71,11538462","66,1025641","71","66"
"#BE7E79","546.9","515.6","circle","546,9","515,6","70,11538462","66,1025641","71,11538462","67,1025641","71","67"
"#C57F7E","546.9","523.4","circle","546,9","523,4","70,11538462","67,1025641","71,11538462","68,1025641","71","68"
"#BE7E79","546.9","531.2","circle","546,9","531,2","70,11538462","68,1025641","71,11538462","69,1025641","71","69"
"#BA7E77","546.9","539.1","circle","546,9","539,1","70,11538462","69,11538462","71,11538462","70,11538462","71","70"
"#B37772","546.9","546.9","circle","546,9","546,9","70,11538462","70,11538462","71,11538462","71,11538462","71","71"
"#B37772","546.9","554.7","circle","546,9","554,7","70,11538462","71,11538462","71,11538462","72,11538462","71","72"
"#9B6C64","546.9","562.5","circle","546,9","562,5","70,11538462","72,11538462","71,11538462","73,11538462","71","73"
"#8F635D","546.9","570.3","circle","546,9","570,3","70,11538462","73,11538462","71,11538462","74,11538462","71","74"
"#77524F","546.9","578.1","circle","546,9","578,1","70,11538462","74,11538462","71,11538462","75,11538462","71","75"
"#261C20","546.9","585.9","circle","546,9","585,9","70,11538462","75,11538462","71,11538462","76,11538462","71","76"
"#34292E","546.9","593.7","circle","546,9","593,7","70,11538462","76,11538462","71,11538462","77,11538462","71","77"
"#564E53","546.9","601.6","circle","546,9","601,6","70,11538462","77,12820513","71,11538462","78,12820513","71","78"
"#150F16","546.9","609.4","circle","546,9","609,4","70,11538462","78,12820513","71,11538462","79,12820513","71","79"
"#150F16","546.9","617.2","circle","546,9","617,2","70,11538462","79,12820513","71,11538462","80,12820513","71","80"
"#12101A","546.9","625","circle","546,9","625","70,11538462","80,12820513","71,11538462","81,12820513","71","81"
"#4C4A54","546.9","632.8","circle","546,9","632,8","70,11538462","81,12820513","71,11538462","82,12820513","71","82"
"#605F6B","546.9","640.6","circle","546,9","640,6","70,11538462","82,12820513","71,11538462","83,12820513","71","83"
"#464652","546.9","648.4","circle","546,9","648,4","70,11538462","83,12820513","71,11538462","84,12820513","71","84"
"#686974","546.9","656.2","circle","546,9","656,2","70,11538462","84,12820513","71,11538462","85,12820513","71","85"
"#3C3A49","546.9","664","circle","546,9","664","70,11538462","85,12820513","71,11538462","86,12820513","71","86"
"#4E4B5B","546.9","671.9","circle","546,9","671,9","70,11538462","86,14102564","71,11538462","87,14102564","71","87"
"#333243","546.9","679.7","circle","546,9","679,7","70,11538462","87,14102564","71,11538462","88,14102564","71","88"
"#E3E8FA","546.9","687.5","circle","546,9","687,5","70,11538462","88,14102564","71,11538462","89,14102564","71","89"
